RR6_7x_obl_2_16360.jpg,long_fecal_pellet
RR53_20x_obl_38a_4630.jpg,long_fecal_pellet
FK170124_WW3_7x_obl_1_2414.jpg,long_fecal_pellet
RR53_20x_obl_40b_24769.jpg,long_fecal_pellet
RR54_20x_obl_22c_13779.jpg,long_fecal_pellet
RR53_20x_obl_37c_3986.jpg,long_fecal_pellet
RR1_20x_obl_35c_18383.jpg,long_fecal_pellet
FK170124_NBST3_7x_obl_7_23233.jpg,long_fecal_pellet
RR59_7x_obl_8_19997.jpg,long_fecal_pellet
RR6_20x_obl_24c_7413.jpg,long_fecal_pellet
RR59_7x_obl_4_24733.jpg,long_fecal_pellet
RR53_7x_obl_10_2020.jpg,long_fecal_pellet
RR53_20x_obl_40b_24782.jpg,long_fecal_pellet
RR58_7x_obl_3_13724.jpg,long_fecal_pellet
RR1_7x_obl_8_13015.jpg,long_fecal_pellet
RR6_7x_obl_14_10146.jpg,long_fecal_pellet
RR53_7x_obl_1_9080.jpg,long_fecal_pellet
RR55_20x_obl_11a_11850.jpg,long_fecal_pellet
RR54_20x_obl_25a_1561.jpg,long_fecal_pellet
FK170124_NBST3_7x_obl_3_12928.jpg,long_fecal_pellet
RR6_20x_obl_8a_4415.jpg,long_fecal_pellet
RR58_7x_obl_10_3012.jpg,long_fecal_pellet
RR7_7x_obl_11_5495.jpg,long_fecal_pellet
RR1_7x_obl_2_9706.jpg,long_fecal_pellet
RR58_7x_obl_14_17619.jpg,long_fecal_pellet
RR6_20x_obl_18b_8410.jpg,long_fecal_pellet
RR58_20x_obl_38c_20523.jpg,long_fecal_pellet
RR53_7x_obl_10_2236.jpg,long_fecal_pellet
RR58_7x_obl_14_17631.jpg,long_fecal_pellet
RR58_20x_obl_38c_20537.jpg,long_fecal_pellet
RR4_20x_obl_22b_10192.jpg,long_fecal_pellet
RR6_20x_obl_28a_4854.jpg,long_fecal_pellet
RR1_7x_obl_1_15580.jpg,long_fecal_pellet
RR6_20x_obl_1a_6669.jpg,long_fecal_pellet
RR58_20x_obl_15b_17899.jpg,long_fecal_pellet
RR53_20x_obl_13b_2300.jpg,long_fecal_pellet
FK170124_NBST3_7x_obl_5_17466.jpg,long_fecal_pellet
RR1_20x_obl_10b_16100.jpg,long_fecal_pellet
RR54_7x_obl_13_3517.jpg,long_fecal_pellet
RR1_7x_obl_9_4209.jpg,long_fecal_pellet
RR29_7x_bf_17_4517.jpg,long_fecal_pellet
RR24_7x_obl_14_3775.jpg,long_fecal_pellet
RR54_20x_obl_26c_5364.jpg,long_fecal_pellet
RR53_20x_obl_24b_13643.jpg,long_fecal_pellet
RR53_20x_obl_4b_24239.jpg,long_fecal_pellet
RR5_7x_obl_12_12032.jpg,long_fecal_pellet
RR6_20x_obl_36c_12057.jpg,long_fecal_pellet
RR1_7x_obl_8_13377.jpg,long_fecal_pellet
RR6_7x_obl_11_11519.jpg,long_fecal_pellet
RR1_7x_obl_10_1483.jpg,long_fecal_pellet
RR1_7x_obl_18_1000.jpg,long_fecal_pellet
RR29_20x_obl_39c_8382.jpg,long_fecal_pellet
RR53_20x_obl_1b_22705.jpg,long_fecal_pellet
RR28_20x_obl_28b_13252.jpg,long_fecal_pellet
RR23_20x_obl_5b_1476.jpg,long_fecal_pellet
RR58_7x_obl_13_17251.jpg,long_fecal_pellet
RR54_20x_obl_18b_10628.jpg,long_fecal_pellet
RR58_20x_obl_25a_10425.jpg,long_fecal_pellet
RR24_20x_obl_15b_11442.jpg,long_fecal_pellet
RR54_20x_obl_29c_11990.jpg,long_fecal_pellet
RR6_20x_obl_13b_5871.jpg,long_fecal_pellet
RR58_20x_obl_30b_10863.jpg,long_fecal_pellet
RR54_7x_obl_9_9926.jpg,long_fecal_pellet
RR58_20x_obl_36a_762.jpg,long_fecal_pellet
RR1_7x_obl_12_1605.jpg,long_fecal_pellet
RR54_7x_obl_3_12150.jpg,long_fecal_pellet
RR6_7x_obl_9_20403.jpg,long_fecal_pellet
RR54_20x_obl_19b_5262.jpg,long_fecal_pellet
RR7_20x_obl_23b_1700.jpg,long_fecal_pellet
RR25_20x_obl_2b_7311.jpg,long_fecal_pellet
RR10_20x_obl_15b_14629.jpg,long_fecal_pellet
RR1_20x_obl_1b_6429.jpg,long_fecal_pellet
RR55_20x_obl_10b_10041.jpg,long_fecal_pellet
RR59_20x_obl_34b_58.jpg,long_fecal_pellet
RR1_20x_obl_26b_6496.jpg,long_fecal_pellet
RR7_20x_obl_9c_4009.jpg,long_fecal_pellet
RR53_7x_obl_5_12076.jpg,long_fecal_pellet
RR30_7x_obl_1_246.jpg,long_fecal_pellet
RR5_7x_obl_18_13148.jpg,long_fecal_pellet
RR53_20x_obl_37c_3818.jpg,long_fecal_pellet
RR54_20x_obl_29c_11991.jpg,long_fecal_pellet
RR1_20x_obl_28a_3993.jpg,long_fecal_pellet
RR54_20x_obl_29b_8239.jpg,long_fecal_pellet
RR58_20x_obl_13c_19639.jpg,long_fecal_pellet
RR9_20x_obl_7b_7988.jpg,long_fecal_pellet
RR54_20x_obl_20a_11947.jpg,long_fecal_pellet
RR54_7x_obl_9_9700.jpg,long_fecal_pellet
RR58_7x_obl_6_8197.jpg,long_fecal_pellet
RR6_7x_obl_15_15060.jpg,long_fecal_pellet
RR58_20x_obl_25a_10418.jpg,long_fecal_pellet
FK170124_NBST3_7x_obl_14_10867.jpg,long_fecal_pellet
RR55_7x_obl_11_7842.jpg,long_fecal_pellet
RR54_7x_obl_4_5000.jpg,long_fecal_pellet
RR1_7x_obl_16_10698.jpg,long_fecal_pellet
RR5_20x_obl_8c_4727.jpg,long_fecal_pellet
RR53_20x_obl_37b_25596.jpg,long_fecal_pellet
RR53_20x_obl_9c_844.jpg,long_fecal_pellet
RR23_7x_obl_11_4904.jpg,long_fecal_pellet
RR1_20x_obl_10b_16101.jpg,long_fecal_pellet
FK170124_NBST3_7x_obl_6_22198.jpg,long_fecal_pellet
RR6_20x_obl_26b_9859.jpg,long_fecal_pellet
RR6_20x_obl_9b_8785.jpg,long_fecal_pellet
RR1_20x_obl_10c_1051.jpg,long_fecal_pellet
RR29_20x_obl_33b_8864.jpg,long_fecal_pellet
RR58_20x_obl_18b_19732.jpg,long_fecal_pellet
RR53_7x_obl_11_110.jpg,long_fecal_pellet
RR6_7x_obl_16_626.jpg,long_fecal_pellet
RR28_20x_obl_15b_14410.jpg,long_fecal_pellet
RR1_20x_obl_11c_8348.jpg,long_fecal_pellet
RR1_20x_obl_4b_1837.jpg,long_fecal_pellet
RR53_20x_obl_21a_21616.jpg,long_fecal_pellet
RR53_20x_obl_13a_20848.jpg,long_fecal_pellet
RR6_7x_obl_16_961.jpg,long_fecal_pellet
RR1_7x_obl_15_6046.jpg,long_fecal_pellet
RR53_20x_obl_40a_11730.jpg,long_fecal_pellet
RR58_20x_obl_39a_15987.jpg,long_fecal_pellet
RR54_20x_obl_25a_1560.jpg,long_fecal_pellet
RR54_20x_obl_6c_14355.jpg,long_fecal_pellet
RR5_7x_obl_13_27216.jpg,long_fecal_pellet
RR23_20x_obl_2a_7409.jpg,long_fecal_pellet
RR53_20x_obl_31a_3643.jpg,long_fecal_pellet
RR58_7x_obl_6_8593.jpg,long_fecal_pellet
RR28_7x_obl_8_2632.jpg,long_fecal_pellet
RR1_7x_obl_7_9043.jpg,long_fecal_pellet
RR53_20x_obl_3b_17087.jpg,long_fecal_pellet
RR6_7x_obl_8_17965.jpg,long_fecal_pellet
RR54_20x_obl_30b_12555.jpg,long_fecal_pellet
RR53_7x_obl_3_8694.jpg,long_fecal_pellet
RR1_7x_obl_14_6536.jpg,long_fecal_pellet
FK170124_WW3_7x_obl_3_1173.jpg,long_fecal_pellet
RR58_20x_obl_6c_16363.jpg,long_fecal_pellet
RR54_20x_obl_25b_10301.jpg,long_fecal_pellet
RR6_7x_obl_8_18459.jpg,long_fecal_pellet
RR54_20x_obl_18a_4429.jpg,long_fecal_pellet
RR7_20x_obl_7a_5788.jpg,long_fecal_pellet
RR53_20x_obl_2a_22845.jpg,long_fecal_pellet
RR53_20x_obl_2a_22853.jpg,long_fecal_pellet
RR53_20x_obl_38a_4627.jpg,long_fecal_pellet
RR58_20x_obl_29c_17601.jpg,long_fecal_pellet
RR23_20x_obl_4b_13936.jpg,long_fecal_pellet
RR55_20x_obl_17b_321.jpg,long_fecal_pellet
RR58_7x_obl_7_12657.jpg,long_fecal_pellet
RR6_20x_obl_25b_9933.jpg,long_fecal_pellet
RR10_20x_obl_36c_1805.jpg,long_fecal_pellet
RR53_20x_obl_14c_1281.jpg,long_fecal_pellet
RR58_20x_obl_9b_18776.jpg,long_fecal_pellet
RR55_20x_obl_15a_4272.jpg,long_fecal_pellet
RR29_20x_obl_31b_2878.jpg,long_fecal_pellet
RR1_20x_obl_26b_6523.jpg,long_fecal_pellet
RR54_20x_obl_33b_14316.jpg,long_fecal_pellet
RR58_7x_obl_7_12119.jpg,long_fecal_pellet
RR54_20x_obl_27b_9270.jpg,long_fecal_pellet
RR29_7x_bf_9_14195.jpg,long_fecal_pellet
RR6_20x_obl_1b_8562.jpg,long_fecal_pellet
RR1_20x_obl_24b_19438.jpg,long_fecal_pellet
RR23_7x_obl_15_9390.jpg,long_fecal_pellet
RR7_7x_obl_15_440.jpg,long_fecal_pellet
RR9_20x_obl_39b_12852.jpg,long_fecal_pellet
RR6_20x_obl_24c_7410.jpg,long_fecal_pellet
RR24_20x_obl_31b_746.jpg,long_fecal_pellet
RR7_20x_obl_7b_945.jpg,long_fecal_pellet
RR54_20x_obl_21b_94.jpg,long_fecal_pellet
RR5_7x_obl_19_2002.jpg,long_fecal_pellet
RR6_7x_obl_1_6149.jpg,long_fecal_pellet
RR1_20x_obl_11c_8202.jpg,long_fecal_pellet
RR23_7x_obl_2_6176.jpg,long_fecal_pellet
RR54_20x_obl_4a_12061.jpg,long_fecal_pellet
RR23_50x_obl_7b_1456.jpg,long_fecal_pellet
RR7_20x_obl_7b_986.jpg,long_fecal_pellet
RR23_7x_obl_10_15046.jpg,long_fecal_pellet
RR6_20x_obl_13c_9319.jpg,long_fecal_pellet
RR7_7x_obl_13_4917.jpg,long_fecal_pellet
